id,name,categories,longitude,latitude,display_address
ChIJyYQVWEhLUnkRmwuOQvoMLo8,University Heights Park,"park, tourist_attraction, point_of_interest, establishment",-155.0854468,19.7057562,"350 Kalili St, Hilo, HI 96720, USA"
ChIJcSIJDjhLUnkR9dSOvRDbE2o,Hale Kehau,"university, point_of_interest, establishment",-155.08275319999998,19.7017484,"603 W Lanikaula St, Hilo, HI 96720, USA"
ChIJM8S04jdLUnkRUnFYF8tkyeQ,UH Hilo Lanikaula Street Parking Lot,"premise, parking, point_of_interest, establishment",-155.0844683,19.702563899999998,"W Lanikaula St, Hilo, HI 96720, USA"
ChIJu_adGUhLUnkRmWsvWcF2bVg,Star Bells Hand Bell Choir,"school, point_of_interest, establishment",-155.08177619999998,19.703861,"440 W Lanikaula St, Hilo, HI 96720, USA"
ChIJ2eBmhkdLUnkRlcp1IFDiJpc,Zone 6 Parking Lot,"premise, parking, point_of_interest, establishment",-155.0815943,19.702572999999997,"Nowelo St, Hilo, HI 96720, USA"
ChIJQwwEcThLUnkR6JRN4OkFyFw,Parking Lot Green Zone,"premise, parking, point_of_interest, establishment",-155.0818956,19.70186,"Nowelo St, Hilo, HI 96720, USA"
ChIJh8OZXTpLUnkRUHscc5g4BNw,Edwin H. Mookini Library,"library, point_of_interest, establishment",-155.08083600000003,19.7011733,"200 W Kawili St, Hilo, HI 96720, USA"
ChIJBfyULnFLUnkRPXiT6mPN6KY,DeJa Brew,"coffee_shop, cafe, store, food, point_of_interest, establishment",-155.0807044,19.700905,"200 W Kawili St, Hilo, HI 96720, USA"
ChIJi0Zac3xLUnkRQOdQopdWYZs,Campus Center,"university, point_of_interest, establishment",-155.0807044,19.700321199999998,"Hilo, HI 96720, USA"
ChIJ4ZLPxb9LUnkRm25PRpUSQyM,University Classroom Building,"university, point_of_interest, establishment",-155.0812375,19.6996674,"Hilo, HI 96720, USA"
ChIJiakuVSNLUnkRt8Rp9S8rJkk,School of Nursing,"university, point_of_interest, establishment",-155.08151329999998,19.6996198,"200 W Kawili St Room 243, Hilo, HI 96720, USA"
ChIJQ9DfayRLUnkROT8-jO_IKYI,Soto Ndelik Hawai (Cabang Boyolali),"brunch_restaurant, restaurant, food, point_of_interest, establishment",-155.0804867,19.7000402,"200 W Kawili St, Hilo, HI 96720, USA"
ChIJJS_5wThLUnkRB2-n40Vb1L0,Zone 2,"premise, parking, point_of_interest, establishment",-155.079601,19.700331500000004,"W Kawili St, Hilo, HI 96720, USA"
ChIJh8OZXTpLUnkRc1CNxTkpSkQ,Hawaii Community College Children's Center,"university, point_of_interest, establishment",-155.0792472,19.701267599999998,"200 W Kawili St, Hilo, HI 96720, USA"
ChIJFRPTvDhLUnkReQLhKGW81Jw,Hawaiian EDventure,"travel_agency, university, point_of_interest, establishment",-155.0792472,19.701267599999998,"200 W Kawili St, Hilo, HI 96720, USA"
ChIJ36WheThLUnkRnkNb7_33dfA,Kahuawaiola,"community_center, event_venue, point_of_interest, establishment",-155.0792472,19.701267599999998,"200 W Kawili St, Hilo, HI 96720, USA"
ChIJm6S4qThLUnkRlEcpYbj1ukg,General Parking Lot,"parking, premise, point_of_interest, establishment",-155.0784885,19.702071699999998,"Kapiolani St S, Hilo, HI 96720, USA"
ChIJZb3NvEdLUnkR-fE3MwoH29Y,E'Makaala School,"primary_school, preschool, child_care_agency, point_of_interest, school, establishment",-155.0813035,19.7037609,"440 W Lanikaula St, Hilo, HI 96720, USA"
ChIJFbI3OsZLUnkRLv6ACk6fyj0,College Hall C,"university, point_of_interest, establishment",-155.0804363,19.7032682,"Walkways, Hilo, HI 96720, USA"
ChIJDZyo1gNLUnkRdLf00jmbfu0,College of Business and Economics (CoBE),"university, point_of_interest, establishment",-155.08011489999998,19.7011738,"Student Services Building 338, Hilo, HI 96720, USA"
ChIJFf-rXdZLUnkRtD3bPW5nHyA,Business Ed & Tech,"university, point_of_interest, establishment",-155.0800825,19.702267,"Life Sciences Building A, Hilo, HI 96720, USA"
ChIJAT97dgBLUnkRbMCrMn5_Kl0,BLDG 346,"university, point_of_interest, establishment",-155.07987029999998,19.7022151,"Life Sciences Building A, Hilo, HI 96720, USA"
ChIJaXVsCr5LUnkRic1XgiCGMHs,Hilo,"school, point_of_interest, establishment",-155.0793875,19.7017508,"200 W Kawili St, Hilo, HI 96720, USA"
ChIJaUIPskBLUnkRAT3uVTVhSww,Joyland Preschool,"preschool, school, child_care_agency, point_of_interest, establishment",-155.07770230000003,19.7024819,"1407 Kapiolani St, Hilo, HI 96720, USA"
ChIJ15SkseVLUnkRa0u4ShRZFqw,UH Hilo University Hawaii (leikur 8),"university, point_of_interest, establishment",-155.0791607,19.7018462,"PB-8, 200 W Kawili St, Hilo, HI 96720, USA"
ChIJhfZCOUdLUnkRlnjqGEX-tmo,Kapiolani St @ Lanikaula St - University of Hawai'i-Hilo,"bus_stop, transit_station, point_of_interest, establishment",-155.0790058,19.703609399999998,"Hilo, HI 96720, USA"
ChIJTRWIzGtLUnkRL890rbA0Msk,UH Hilo Conference Center,"cultural_center, convention_center, university, consultant, event_venue, point_of_interest, establishment",-155.0791607,19.701846099999997,"PB-8, 200 W Kawili St, Hilo, HI 96720, USA"
ChIJi2aPyP1LUnkRzedGA9Zp9J8,College Hall A,"university, point_of_interest, establishment",-155.07961129999998,19.7034414,"Hilo, HI 96720, USA"
ChIJFwdM9SRLUnkRj2XAo4XdBYs,College Hall B,"university, point_of_interest, establishment",-155.0798863,19.7032682,"Hilo, HI 96720, USA"
ChIJ6VdJ141LUnkR8ldyEKqNPlY,Pacific Internship Programs for Exploring Science,"university, point_of_interest, establishment",-155.07938040000002,19.7035733,"PB-6, Room, 105 Kapiolani St, Hilo, HI 96720, USA"
ChIJeaa7R0dLUnkRXyUVZkSKh88,General and Zone 4 Parking Lot,"premise, parking, point_of_interest, establishment",-155.0789984,19.703402,"Kapiolani St, Hilo, HI 96720, USA"
ChIJ4WvlIUdLUnkRnskFGx159jA,Kapiolani Street @ Lanikaula Street - Across from University of Hawai'i-Hilo,"bus_stop, transit_station, point_of_interest, establishment",-155.07942,19.704466,"Hilo, HI 96720, USA"
ChIJCafkv0tLUnkR3lVUI56dkgc,Mohouli Park,"park, athletic_field, point_of_interest, establishment",-155.09137900000002,19.7078888,"1052 Kumukoa St, Hilo, HI 96720, USA"
ChIJz8F6aO5LUnkR9wq3LJklnb0,Chris' BBQ and Grill,"restaurant, food, point_of_interest, establishment",-155.0899365,19.709157599999998,"453 Hilinai St, Hilo, HI 96720, USA"
ChIJq8gDaK20U3kRmgmmNJcMFOY,Straub Medical Center - Hilo Clinic,"hospital, doctor, health, point_of_interest, establishment",-155.09656719999998,19.7158175,"75 Puuhonu Pl, Hilo, HI 96720, USA"
ChIJNWogKVNLUnkRBh1zQY8sXhM,Hilo Honu Inn,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.0952461,19.7184146,"465 Haili St, Hilo, HI 96720, USA"
ChIJu4kJu1RLUnkRAPrsQBNEQUs,A-Plus Program,"school, point_of_interest, establishment",-155.09478049999998,19.721733399999998,"506 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJZSNFWVVLUnkRluOepRpn2qg,Hilo Union School,"primary_school, school, point_of_interest, establishment",-155.09163759999998,19.723041,"506 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJAfrfl1VLUnkR1FiExbtLccg,Hilotown Hale,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.09198,19.7246044,"387 Wailuku Dr, Hilo, HI 96720, USA"
ChIJq49ilVRLUnkR7VvwOhQz9jE,Department of Education,"school, point_of_interest, establishment",-155.0929732,19.7230912,"480 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJjV3D9aFLUnkRh0B16qxxy9s,East Hawaii Regional Special Education,"preschool, child_care_agency, school, point_of_interest, establishment",-155.0929864,19.7231007,"450 Waianuenue Ave Room # 4, Hilo, HI 96720, USA"
ChIJm6FlRVRLUnkRgfJxed5iV9E,Maunaloa Elementary School,"primary_school, school, point_of_interest, establishment",-155.09193249999998,19.7224911,"Hilo, HI 96720, USA"
ChIJqe7R07dLUnkRiYXq76ctPKI,KOKOZ,"restaurant, point_of_interest, food, establishment",-155.094101,19.72175,"15 Laimana St, Hilo, HI 96720, USA"
ChIJfSXrsVVLUnkR4l65rjKMZFs,Urawantadai Hawaii College,"school, point_of_interest, establishment",-155.09198089999998,19.7236551,"Hilo, HI 96720, USA"
ChIJr52HuVVLUnkR5ChTFDus0Wg,Waianuenue 2 Preschool,"school, point_of_interest, establishment",-155.0915076,19.7241352,"374 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJHY9ksLJLUnkRW2eJ9vdoJPs,United Hawaii College,"university, point_of_interest, establishment",-155.08874269999998,19.7205154,"139 Kapiolani St, Hilo, HI 96720, USA"
ChIJ73KBOFFLUnkRxpkk02Rsogw,Ponahawai Street @ Kapiolani and Kinoole St,"bus_stop, transit_station, point_of_interest, establishment",-155.0883482,19.7190469,"Hilo, HI 96720, USA"
ChIJCc1Z1jpLUnkRbzn7kJmDC3o,Big Island Small Groups,"park, point_of_interest, establishment",-155.09169699999998,19.7210726,"313 Haili St, Hilo, HI 96720, USA"
ChIJj1jd8pJLUnkRqu1_aB6lfFU,Within Nilo,"school, point_of_interest, establishment",-155.09040570000002,19.720322799999998,"Hilo, HI 96720, USA"
ChIJT1K3n1FLUnkRjfoOGxjkL6Q,Zile Ari Nail,"restaurant, food, point_of_interest, establishment",-155.0864135,19.7182572,"348 Ululani St, Hilo, HI 96720, USA"
ChIJH19sO1RLUnkRjBg0_BI8EEA,Lyman Museum,"tourist_attraction, gift_shop, cultural_center, museum, point_of_interest, store, establishment",-155.0906609,19.7221983,"276 Haili St, Hilo, HI 96720, USA"
ChIJjVyxJ1RLUnkRFLbBbocr6PQ,Aloha Wellness Center,"fitness_center, gym, sports_complex, consultant, lodging, health, point_of_interest, establishment",-155.0900019,19.7221387,"239 Haili St, Hilo, HI 96720, USA"
ChIJSSmiMVRLUnkRkJM-tlgHXTA,Home Of The Rainbows,"school, point_of_interest, establishment",-155.0908063,19.722575499999998,"58 Kapiolani St, Hilo, HI 96720, USA"
ChIJFzU36FVLUnkRF2nAdCEVaYw,Hilo Public Library,"library, point_of_interest, establishment",-155.0907897,19.7247085,"300 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJP32YqblLUnkRwpTmk-Chj-Q,Cafe Boba,"cafe, food, point_of_interest, establishment",-155.0894811,19.7247494,"217 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJvytgCLZLUnkRcIN_5LaG4s4,Tabaraka,"lebanese_restaurant, restaurant, food, point_of_interest, establishment",-155.0902655,19.7246673,"272 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJRdHOC1ZLUnkRBQuVcQM9J64,Yen's Cafe,"vietnamese_restaurant, chinese_restaurant, restaurant, food, point_of_interest, establishment",-155.0896926,19.7247082,"235 Waianuenue Ave #101, Hilo, HI 96720, USA"
ChIJS0fjwlVLUnkRHIkgB9fzHj4,Hilo Library,"bus_stop, transit_station, point_of_interest, establishment",-155.090722,19.724277999999998,"Hilo, HI 96720, USA"
ChIJv9RvlFVLUnkRLf0bOG_ux2k,Healing Oasis,"university, consultant, health, store, point_of_interest, establishment",-155.0915752,19.7248628,"351 Wailuku Dr, Hilo, HI 96720, USA"
ChIJv9RvlFVLUnkRESQHqvFsPpo,Sean Luscombe,"school, point_of_interest, establishment",-155.0915752,19.7248628,"351 Wailuku Dr, Hilo, HI 96720, USA"
ChIJxZlcW1ZLUnkR6WOp1HaLwfE,Sack N Save Hilo,"grocery_store, atm, supermarket, finance, food, store, point_of_interest, establishment",-155.0883065,19.7228313,"250 Kinoole St, Hilo, HI 96720, USA"
ChIJ3w0e_VZLUnkRxdFdhFTB0bY,L&L Hawaiian Barbecue,"barbecue_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",-155.0870439,19.7218205,"348 Kinoole St, Hilo, HI 96720, USA"
ChIJ-Q4oEVZLUnkRLolvOpGcpXg,Texaco,"gas_station, convenience_store, car_repair, food, store, point_of_interest, establishment",-155.08825059999998,19.7235805,"192 Kinoole St, Hilo, HI 96720, USA"
ChIJbxUQY1ZLUnkRYk1QOxaZeLk,Haili Christian School,"school, point_of_interest, establishment",-155.08873889999998,19.722221299999998,"190 Ululani St, Hilo, HI 96720, USA"
ChIJbwZr46lMUnkRKWtNKn4QJOM,United States Postal Service,"post_office, finance, point_of_interest, establishment",-155.08917449999998,19.7256869,"154 Waianuenue Ave Ste 1, Hilo, HI 96720, USA"
ChIJ_5OUHVZLUnkRI-hUzypEBms,Hilo Post Office,"bus_stop, transit_station, point_of_interest, establishment",-155.088833,19.725472,"Hilo, HI 96720, USA"
ChIJVUkdiItLUnkRnhsN4_tB_uc,Laulima Nature Center,"library, farm, clothing_store, wholesaler, home_goods_store, store, point_of_interest, establishment",-155.0888737,19.724691099999998,"110 Kinoole St, Hilo, HI 96720, USA"
ChIJ-aT-ZvBLUnkRfqG3tqF6ABg,Moms Hilo,"sushi_restaurant, meal_takeaway, japanese_restaurant, korean_restaurant, restaurant, point_of_interest, food, establishment",-155.08757409999998,19.7244463,"190 Keawe St, Hilo, HI 96720, USA"
ChIJ71AfalZLUnkRDmzfP3t3BmA,"Sweet Dreams Hawaii Chocolate, Cacao & Coffee Bistro, Closed For Renovations","coffee_shop, cafe, point_of_interest, food, store, establishment",-155.0884072,19.723790599999997,"180 Kinoole St #117, Hilo, HI 96720, USA"
ChIJx8V6XaVLUnkR8G0xZ2JXXqI,Nector Cafe,"coffee_shop, ice_cream_shop, cafe, point_of_interest, food, store, establishment",-155.0883575,19.7238434,"180 Kinoole St #104, Hilo, HI 96720, USA"
ChIJtTGe6cJLUnkRm4Xfxi2cOqU,Sweet Dreams Hawaii Cacao,"coffee_shop, cafe, point_of_interest, food, store, establishment",-155.08839129999998,19.723803399999998,"180 Kinoole St, Hilo, HI 96720, USA"
ChIJYf7KIlZLUnkR-lGGztlDA9U,Slack Key Guitar Program,"school, point_of_interest, establishment",-155.0882695,19.7246788,"141 Kalakaua St, Hilo, HI 96720, USA"
ChIJhS9ga9xNUnkROmVq8dI8L1w,The Booch Bar,"restaurant, coffee_shop, cafe, bar, food, point_of_interest, store, establishment",-155.08787080000002,19.7254665,"110 Keawe St, Hilo, HI 96720, USA"
ChIJS8lFLlZLUnkR1lFuRjiJPus,Hilo Town Tavern,"american_restaurant, bar, restaurant, food, point_of_interest, establishment",-155.0873719,19.724815,"168 Keawe St, Hilo, HI 96720, USA"
ChIJj79SJ1ZLUnkRZALYsdj_s88,New Chiang Mai Thai Cuisine,"thai_restaurant, restaurant, food, point_of_interest, establishment",-155.0879644,19.7253005,"2870, 110 Kalakaua St, Hilo, HI 96720, USA"
ChIJaTyf3qlMUnkRCudhTGi4dQA,Hilo Bay Hostel,"hostel, lodging, point_of_interest, establishment",-155.088042,19.7257001,"101 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJhTv4t1pLUnkRHigr5r25Glg,Kalakaua Park,"park, point_of_interest, establishment",-155.0880956,19.7251184,"136 Kalakaua St, Hilo, HI 96720, USA"
ChIJIzDGJ1ZLUnkRjTEXRY2lZpA,Na Mana Li'i,"preschool, child_care_agency, school, point_of_interest, establishment",-155.08796809999998,19.7252619,"104 Kalakaua St, Hilo, HI 96720, USA"
ChIJ81DZMVZLUnkR0iqckIv2jzk,Parking lot,"premise, parking, point_of_interest, establishment",-155.08729599999998,19.724664999999998,"Hilo, HI 96720, USA"
ChIJl-a3iEVLUnkRTsu-rUzKWFc,Mohouli Street @ Kapiolani Street,"bus_stop, transit_station, point_of_interest, establishment",-155.083583,19.710138999999998,"Hilo, HI 96720, USA"
ChIJuzFqklpLUnkR7JYy53NwpQs,7-Eleven,"convenience_store, store, food, point_of_interest, establishment",-155.0826587,19.7156831,"895 Kinoole St, Hilo, HI 96720, USA"
ChIJDWXQUUVLUnkR9hcVwEgJug8,St. Joseph Elementary School,"primary_school, school, point_of_interest, establishment",-155.0835238,19.7147358,"999 Ululani St, Hilo, HI 96720, USA"
ChIJ8cLsA1BLUnkR0eVF_b5gylE,Saint Joseph High School,"secondary_school, school, point_of_interest, establishment",-155.0844683,19.71399,"1000 Ululani St, Hilo, HI 96720, USA"
ChIJGQe74lVLUnkR0B5BsP_Lh_8,Medipharm Pharmacy,"pharmacy, drugstore, store, health, point_of_interest, establishment",-155.0849724,19.7166201,"891 Ululani St #113, Hilo, HI 96720, USA"
ChIJ63fnWW9LUnkRZR6FnaGvk_Y,St Joseph Preschool,"preschool, school, child_care_agency, point_of_interest, establishment",-155.0836473,19.7151222,"999 Ululani St, Hilo, HI 96720, USA"
ChIJ8751VIJLUnkRsAmQTRG8rcM,Ululani Medical Center,"hospital, health, point_of_interest, establishment",-155.0858126,19.7166553,"868 Ululani St, Hilo, HI 96720, USA"
ChIJuQ-wUUVLUnkRf_Vv4OWeZak,Wailoa St @ farside of Ululani St (Office on Aging),"bus_stop, transit_station, point_of_interest, establishment",-155.083306,19.713167,"Hilo, HI 96720, USA"
ChIJM4QZ4k9LUnkRU2-esmG7UZk,Walter C.k. Victor Gymnasium,"school, point_of_interest, establishment",-155.08495829999998,19.7138389,"1000 Ululani St, Hilo, HI 96720, USA"
ChIJoQts0UNLUnkRIz0RfycfvCo,Sweet Cane Cafe,"vegetarian_restaurant, sandwich_shop, vegan_restaurant, cafe, meal_takeaway, restaurant, food, point_of_interest, establishment",-155.0779863,19.710210699999998,"48 Kamana St, Hilo, HI 96720, USA"
ChIJJ5YllERLUnkRJkBg8pWD_AU,Hilo Vet Center,"hospital, health, point_of_interest, establishment",-155.0791473,19.7114849,"70 Lanihuli St, Hilo, HI 96720, USA"
ChIJ14ZRPkRLUnkR-bgJW23mUpY,Kamana Street @ Ka Nani O Hilo Senior Center,"bus_stop, transit_station, point_of_interest, establishment",-155.079611,19.70875,"Hilo, HI 96720, USA"
ChIJHWrVx2RLUnkRgpUMM8WLwpg,Renew Vitality Testosterone Clinic of Hilo Hawaii,"doctor, hospital, health, point_of_interest, establishment",-155.0787435,19.7107434,"69 Lanihuli St, Hilo, HI 96720, USA"
ChIJV3nHXABLUnkRI84UW9zVjlw,ヒロ,"hostel, lodging, point_of_interest, establishment",-155.0768239,19.7077304,"Hilo, HI 96720, USA"
ChIJBQugkFtLUnkR49KCA7OW_GY,Hilo Burger Joint,"hamburger_restaurant, american_restaurant, bar, restaurant, food, point_of_interest, establishment",-155.07905639999998,19.7164267,"776 Kilauea Ave, Hilo, HI 96720, USA"
ChIJgyAomFxLUnkR3SbiUvow2vA,Cafe 100,"fast_food_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",-155.07719129999998,19.7144284,"969 Kilauea Ave, Hilo, HI 96720, USA"
ChIJWZsDh1tLUnkRlg311Lbmmdc,Just Cruisin Coffee,"coffee_shop, cafe, store, food, point_of_interest, establishment",-155.0782098,19.716193999999998,"835 Kilauea Ave, Hilo, HI 96720, USA"
ChIJPZ8ghVtLUnkRNbzj4c1Fth8,The Big Island Hostel,"hotel, hostel, lodging, point_of_interest, establishment",-155.0787612,19.716203999999998,"804A Kilauea Ave, Hilo, HI 96720, USA"
ChIJZXNwmltLUnkRAFfeB3unaKE,Kawamoto Store,"japanese_restaurant, restaurant, food, point_of_interest, establishment",-155.0789752,19.7163607,"784 Kilauea Ave, Hilo, HI 96720, USA"
ChIJP-3qUENLUnkRvZY8wT3cWL0,Shell,"gas_station, car_wash, convenience_store, atm, finance, store, food, point_of_interest, establishment",-155.07733819999999,19.7123112,"1104 Kilauea Ave, Hilo, HI 96720, USA"
ChIJd_KDUFpLUnkREFhv0JFXT9k,Chiefess Kapiʻolani Elementary School,"primary_school, school, point_of_interest, establishment",-155.07830149999998,19.7138994,"966 Kilauea Ave, Hilo, HI 96720, USA"
ChIJYcXXTuJLUnkR9zt-vn0RXT8,泰茂超级市场,"supermarket, grocery_store, store, food, point_of_interest, establishment",-155.0772833,19.711415199999998,"1178 Kilauea Ave, Hilo, HI 96720, USA"
ChIJr1oBmVBLUnkReZwt9n1RB7Y,Nori's Saimin and Snacks,"restaurant, food, point_of_interest, establishment",-155.0848378,19.7174111,"688 Kinoole St, Hilo, HI 96720, USA"
ChIJR66wkFBLUnkR155oB1qrVQU,Aunty Yong's Place,"bar, point_of_interest, establishment",-155.0846933,19.717616,"688 Kinoole St, Hilo, HI 96720, USA"
ChIJr1oBmVBLUnkRD6PnLu0H12w,IPC Pharmacies,"pharmacy, health, point_of_interest, store, establishment",-155.0846933,19.717616,"688 Kinoole St STE 109, Hilo, HI 96720, USA"
ChIJL89lTGtLUnkRV8cDrSJFZlE,Antics Pizza,"pizza_restaurant, restaurant, food, point_of_interest, establishment",-155.0859434,19.720547699999997,"475 Kinoole St, Hilo, HI 96720, USA"
ChIJFT3TntVLUnkR0O4HMVsvDv4,Vegan Shop,"vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment",-155.0857658,19.719812599999997,"516 Kinoole St, Hilo, HI 96720, USA"
ChIJ-VMMPVdLUnkRoQrXtYKkLNU,Dr. Ruth E. Oda Playground,"park, point_of_interest, establishment",-155.08608519999999,19.7209281,"365 Kinoole St, Hilo, HI 96720, USA"
ChIJjZBUJFdLUnkRQ76Mtw90tpg,Central Fire Station,"bus_stop, transit_station, point_of_interest, establishment",-155.0863425,19.7205063,"Hilo, HI 96720, USA"
ChIJ7W_7QtQ1UnkR67eknEBLul8,HTA- Hilo Learning Center,"school, point_of_interest, establishment",-155.0853841,19.7197344,"539 Kinoole St, Hilo, HI 96720, USA"
ChIJQ1f9GVdLUnkRaz9ydNsnchE,Lincoln Park,"park, premise, point_of_interest, establishment",-155.08622979999998,19.7212615,"Kinoole St, Hilo, HI 96720, USA"
ChIJtZhqLVZLUnkRQojd3448raI,Under HIS Wings Street Ministry,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",-155.0856931,19.7207306,"219 Ponahawai St, Hilo, HI 96720, USA"
ChIJ9dxQnVBLUnkRtBLZTwGmCrw,Cost.U.Less,"supermarket, point_of_interest, grocery_store, food, store, establishment",-155.08358389999998,19.7183317,"715 Kinoole St, Hilo, HI 96720, USA"
ChIJMdNVYVpLUnkRBGGb_oTvo1k,K's Drive-In,"restaurant, breakfast_restaurant, american_restaurant, point_of_interest, food, establishment",-155.0830024,19.7166931,"194 Hualalai St, Hilo, HI 96720, USA"
ChIJx0gPtPpLUnkR6amVZ_36AU4,Pho’ 19,"vietnamese_restaurant, american_restaurant, restaurant, point_of_interest, food, establishment",-155.08424309999998,19.717000199999998,"750 Kinoole St, Hilo, HI 96720, USA"
ChIJAQZMm1BLUnkReWslfOzFpmY,Crazy Grandmaz,"bar, point_of_interest, establishment",-155.08428089999998,19.717393899999998,"718 Kinoole St, Hilo, HI 96720, USA"
ChIJUyYRXNFKUnkRy9YUk5DygYA,Cheng's Chop Suey House,"chinese_restaurant, restaurant, point_of_interest, food, establishment",-155.0827328,19.717249,"138 Hualalai St, Hilo, HI 96720, USA"
ChIJRZMrNFdLUnkRWlu__2tCPYc,Starbucks,"coffee_shop, breakfast_restaurant, cafe, restaurant, food, point_of_interest, store, establishment",-155.08255409999998,19.719493999999997,"438 Kilauea Ave, Hilo, HI 96720, USA"
ChIJ8zWjrAdLUnkRCNKnh3ffDQg,Taco Bell,"fast_food_restaurant, breakfast_restaurant, vegetarian_restaurant, mexican_restaurant, meal_takeaway, american_restaurant, restaurant, food, point_of_interest, establishment",-155.0840743,19.7207054,"326 Kilauea Ave, Hilo, HI 96720, USA"
ChIJEVMeG0JLUnkRbWuSQ6ZjaUg,Panda Express,"chinese_restaurant, restaurant, food, point_of_interest, establishment",-155.08336200000002,19.7202274,"376 Kilauea Ave, Hilo, HI 96720, USA"
ChIJ66XD0uQwUnkRuxV5KvujAhA,The Locavore Store,"grocery_store, market, gift_shop, food, point_of_interest, store, establishment",-155.0835291,19.7208173,"333 Kilauea Ave #103, Hilo, HI 96720, USA"
ChIJYUWVTD9LUnkRzVQJ19_SmXc,Van Vietnamese Cuisine,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",-155.0824403,19.720302,"419 Kilauea Ave, Hilo, HI 96720, USA"
ChIJEw8LWFdLUnkRiv32T8gDcDI,KukuAu Studio,"performing_arts_theater, school, event_venue, point_of_interest, store, establishment",-155.0838421,19.7200068,"43 Kukuau St, Hilo, HI 96720, USA"
ChIJebsVZ1dLUnkR3srlBWu6Lho,Asami's Kitchen,"restaurant, food, point_of_interest, establishment",-155.0841121,19.7209424,"308 Kilauea Ave, Hilo, HI 96720, USA"
ChIJ31zh21lLUnkRlBVVGxQg24E,Shiigi Drug Co,"pharmacy, health, point_of_interest, store, establishment",-155.08335689999998,19.720684,"333 Kilauea Ave # 4, Hilo, HI 96720, USA"
ChIJD9mF53RLUnkRcABwSMPPR_E,PANCHOS TACOS,"mexican_restaurant, restaurant, food, point_of_interest, establishment",-155.0832631,19.7208237,"333 Kilauea Ave, Hilo, HI 96720, USA"
ChIJwUdrGVdLUnkRAKPMIXgTzxo,Lincoln Park,"park, point_of_interest, establishment",-155.0861985,19.721475100000003,"405 Kinoole St, Hilo, HI 96720, USA"
ChIJpUvunVdLUnkRhKWY18EFQcs,Pineapples Island Fresh Cuisine,"american_restaurant, restaurant, food, point_of_interest, establishment",-155.08612689999998,19.7227609,"332 Keawe St, Hilo, HI 96720, USA"
ChIJTzhmY1ZLUnkR2hhtTEW6Fys,McDonald's,"fast_food_restaurant, breakfast_restaurant, coffee_shop, sandwich_shop, hamburger_restaurant, cafe, american_restaurant, restaurant, food, point_of_interest, store, establishment",-155.08740799999998,19.7232037,"255 Kinoole St, Hilo, HI 96720, USA"
ChIJY1Nzq1dLUnkRD0lTunEUcLc,Naung Mai Thai Kitchen,"thai_restaurant, restaurant, food, point_of_interest, establishment",-155.086607,19.7228632,"86 Kilauea Ave, Hilo, HI 96720, USA"
ChIJL1dGrFdLUnkRC-jn47UWEFo,Phở Việt Restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",-155.0867165,19.722739999999998,"80 Kilauea Ave, Hilo, HI 96720, USA"
ChIJ3deKqFdLUnkRW67vLVj55WI,Hilo Surplus Store Inc,"hiking_area, discount_store, park, point_of_interest, store, establishment",-155.08638299999998,19.722599,"148 Mamo St, Hilo, HI 96720, USA"
