,name,place_id,address,coordinates,business_status,types,delivery,dine_in,takeout,price_level,rating,user_ratings_total,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_vegetarian_food,serves_beer,serves_wine,category,Name,business_hours,business_hours_text
224,Associa Hawaii,ChIJq0W1Hl1LUnkRw091IqrOeAo,"400 Hualani Street #294, Hilo","{'lat': 19.7133918, 'lng': -155.0736677}",CLOSED_TEMPORARILY,"['point_of_interest', 'establishment']",,,,,,,,,,,,,,point_of_interest,Associa Hawaii,,
225,Island Naturals Market & Deli - Hilo,ChIJC5jzC0NLUnkRPpeA29tILe8,"1221 Kilauea Avenue Suite 170, Hilo","{'lat': 19.7110284, 'lng': -155.075915}",OPERATIONAL,"['supermarket', 'grocery_or_supermarket', 'health', 'food', 'store', 'point_of_interest', 'establishment']",,,,,4.4,838.0,,,,,,,,supermarket,Island Naturals Market & Deli - Hilo,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']"
226,"Hawaiʻi Island Community Health Center, Hilo Family Health",ChIJBzvJWERLUnkRIa9c9eRXdbI,"1178 Kinoole Street BLDG B, Hilo","{'lat': 19.7103035, 'lng': -155.0797594}",OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'establishment']",,,,,2.5,32.0,,,,,,,,doctor,"Hawaiʻi Island Community Health Center, Hilo Family Health","[{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
227,YI Qin's Gifts,ChIJjS7U-hJLUnkRu_D-BwYZ7lY,"111 East Puainako Street, Hilo","{'lat': 19.71101, 'lng': -155.07575}",OPERATIONAL,"['store', 'point_of_interest', 'establishment']",,,,,4.2,5.0,,,,,,,,store,YI Qin's Gifts,,
228,Prudential Insurance Co,ChIJ7wGSfkFLUnkR4Y2peYCpFpY,"1510 Kilauea Avenue, Hilo","{'lat': 19.7067557, 'lng': -155.0752553}",OPERATIONAL,"['insurance_agency', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,insurance_agency,Prudential Insurance Co,,
229,Hawaii County Juvenile Aid,ChIJ30hnFVBLUnkR6De2n-sD5Wc,"349 Kapiolani Street, Hilo","{'lat': 19.7153472, 'lng': -155.0858127}",OPERATIONAL,"['local_government_office', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,local_government_office,Hawaii County Juvenile Aid,,
230,First Hawaiian Bank Hilo Branch,ChIJd0-ubENLUnkRd6PuV93TOis,"1205 Kilauea Avenue, Hilo","{'lat': 19.7112053, 'lng': -155.0765133}",OPERATIONAL,"['bank', 'finance', 'point_of_interest', 'establishment']",,,,,3.2,27.0,,,,,,,,bank,First Hawaiian Bank Hilo Branch,"[{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0830'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']"
231,Horizon Lines,ChIJ-9uB_ZlMUnkRhv1FL-RhcFE,Hilo,"{'lat': 19.7021, 'lng': -155.0937}",OPERATIONAL,"['moving_company', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,moving_company,Horizon Lines,,
232,"Hilo Brokers, Ltd.",ChIJ3yPhQVlLUnkRbArDNY2QNKA,"400 Hualani Street #296, Hilo","{'lat': 19.7134991, 'lng': -155.0740305}",OPERATIONAL,"['real_estate_agency', 'point_of_interest', 'establishment']",,,,,4.6,9.0,,,,,,,,real_estate_agency,"Hilo Brokers, Ltd.","[{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '0930'}}]","['Monday: 9:30\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20093:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
233,Institute For Astronomy,ChIJARW3_zVLUnkR6kIue0QZG0U,"640 North Aohoku Place #209, Hilo","{'lat': 19.7035407, 'lng': -155.0900986}",OPERATIONAL,"['university', 'point_of_interest', 'establishment']",,,,,5.0,1.0,,,,,,,,university,Institute For Astronomy,,
234,Honorable Glen S Hara,ChIJXRqbBWZMUnkRBE5CWus3lHY,"777 Kilauea Avenue, Hilo","{'lat': 19.717394, 'lng': -155.078574}",OPERATIONAL,"['local_government_office', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,local_government_office,Honorable Glen S Hara,,
235,Circuit Judge Division 1,ChIJ4fUw8ltLUnkR2tzPekFy-SE,"777 Kilauea Avenue, Hilo","{'lat': 19.7173843, 'lng': -155.0787352}",OPERATIONAL,"['local_government_office', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,local_government_office,Circuit Judge Division 1,,
236,Driver Education Division,ChIJ4fUw8ltLUnkRgz_vz8YgTHA,"777 Kilauea Avenue # 104, Hilo","{'lat': 19.7173843, 'lng': -155.0787352}",OPERATIONAL,"['local_government_office', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,local_government_office,Driver Education Division,"[{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0745'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0745'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0745'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0745'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0745'}}]","['Monday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
237,Shell,ChIJP-3qUENLUnkRvZY8wT3cWL0,"1104 Kilauea Avenue, Hilo","{'lat': 19.71231119999999, 'lng': -155.0773382}",OPERATIONAL,"['gas_station', 'car_wash', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.1,40.0,,,,,,,,gas_station,Shell,,
238,Mid Pac Petroleum,ChIJN_zhOkBLUnkRfFqC2Dlpnwg,"1698 Kilauea Avenue, Hilo","{'lat': 19.7021737, 'lng': -155.0725784}",OPERATIONAL,"['gas_station', 'car_repair', 'point_of_interest', 'establishment']",,,,,1.0,2.0,,,,,,,,gas_station,Mid Pac Petroleum,,
239,76,ChIJN_zhOkBLUnkR9SMW7PUQymc,"1698 Kilauea Avenue, Hilo","{'lat': 19.702153, 'lng': -155.0725614}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,4.4,64.0,,,,,,,,gas_station,76,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']"
240,Puamana Shell Leis & Pearls,ChIJE5HDg1tLUnkR35sJCwTIpMw,"834 Kilauea Avenue, Hilo","{'lat': 19.7159231, 'lng': -155.0783879}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,gas_station,Puamana Shell Leis & Pearls,,
241,泰茂超级市场,ChIJYcXXTuJLUnkR9zt-vn0RXT8,"1178 Kilauea Avenue, Hilo","{'lat': 19.7114152, 'lng': -155.0772833}",OPERATIONAL,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",,,,,5.0,3.0,,,,,,,,supermarket,泰茂超级市场,,
242,US Forestry Department,ChIJS8VF1EFLUnkRBEkRwY2KI48,"25 East Kawili Street, Hilo","{'lat': 19.7040457, 'lng': -155.0723211}",OPERATIONAL,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",,,,,3.0,2.0,,,,,,,,campground,US Forestry Department,,
243,The Big Island Hostel,ChIJPZ8ghVtLUnkRNbzj4c1Fth8,"804A Kilauea Avenue, Hilo","{'lat': 19.716204, 'lng': -155.0787612}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,4.4,77.0,,,,,,,,lodging,The Big Island Hostel,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
244,Hale Hood Hilo,ChIJGVWUO0BLUnkRqNIAwX7Pty0,"1668 Kilauea Avenue, Hilo","{'lat': 19.7028577, 'lng': -155.0730568}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,5.0,1.0,,,,,,,,lodging,Hale Hood Hilo,,
245,Hawaii for You.,ChIJJ9tfBIdLUnkRuvZ6IWsJnAg,"894 Mililani Street Apt. C 894C, Hilo","{'lat': 19.7099401, 'lng': -155.0716577}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,lodging,Hawaii for You.,,
246,Lehua Honeymoon Suite,ChIJgy9HP11LUnkRFCWZTs-3ksU,"400 Hualani Street #21st, Hilo","{'lat': 19.7133161, 'lng': -155.073612}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,lodging,Lehua Honeymoon Suite,,
247,Hilo Daijingu,ChIJ96jlhDtLUnkRmPM7FsSlkTo,"10 Anela Street, Hilo","{'lat': 19.6938078, 'lng': -155.0789545}",OPERATIONAL,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",,,,,4.5,61.0,,,,,,,,tourist_attraction,Hilo Daijingu,,
248,University Heights Park,ChIJyYQVWEhLUnkRmwuOQvoMLo8,"350 Kalili Street, Hilo","{'lat': 19.7057562, 'lng': -155.0854468}",OPERATIONAL,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",,,,,4.4,54.0,,,,,,,,park,University Heights Park,,
249,Hilo Meishoin,ChIJ4yxu60BLUnkRwPK4nul9cCk,"97 Olona Street, Hilo","{'lat': 19.7032529, 'lng': -155.0765272}",OPERATIONAL,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",,,,,4.4,17.0,,,,,,,,tourist_attraction,Hilo Meishoin,,
250,Cinnabon,ChIJe_fLwBJLUnkRreGfIbGOxy8,"111 Puainako Street, Hilo","{'lat': 19.6975609, 'lng': -155.0632302}",OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",,,,1.0,3.9,17.0,,,,,,,,bakery,Cinnabon,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20096:00\u202fPM']"
251,Big Island Delights,ChIJjTQM6G5LUnkRJmCFata49M8,"762 Kanoelehua Avenue #4, Hilo","{'lat': 19.7075752, 'lng': -155.0646056}",OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",,,,2.0,4.7,62.0,,,,,,,,bakery,Big Island Delights,"[{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']"
252,New Star Bakery,ChIJhYWWXxNLUnkRPSQXODnaPN8,"266 Makaala Street # A, Hilo","{'lat': 19.6990243, 'lng': -155.0658935}",OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",,,,,4.3,10.0,,,,,,,,bakery,New Star Bakery,,
253,Hilo Candy Co,ChIJWYk6eWxLUnkRIXbdIIwloXw,"58 Pookela Street, Hilo","{'lat': 19.7031077, 'lng': -155.0658911}",OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",,,,,5.0,8.0,,,,,,,,bakery,Hilo Candy Co,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']"
254,Safeway Bakery,ChIJb0D4Z21LUnkR2SFMR2NE34A,"381 E Maka'Ala St, Hilo","{'lat': 19.7006483, 'lng': -155.0608803}",OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",,,,2.0,5.0,1.0,,,,,,,,bakery,Safeway Bakery,,
255,Popover,ChIJw5S4JqxLUnkRd8GMB4lgvMs,"399 East Kawili Street Suite 102, Hilo","{'lat': 19.7061291, 'lng': -155.0655095}",OPERATIONAL,"['bakery', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",,,,1.0,4.5,227.0,,,,,,,,bakery,Popover,"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '0530'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0530'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0530'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0530'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0530'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0530'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0530'}}]","['Monday: 5:30\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 5:30\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 5:30\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 5:30\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 5:30\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 5:30\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 5:30\u202fAM\u2009–\u20092:00\u202fPM']"
256,Auntie Anne's,ChIJMVY-ARNLUnkRZiVsRnuZlmo,"111 Puainako Street #432, Hilo","{'lat': 19.6976241, 'lng': -155.0632273}",OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",,,,1.0,4.3,7.0,,,,,,,,bakery,Auntie Anne's,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20096:00\u202fPM']"
257,808 Sweet Shack,ChIJOXByiqZLUnkR8q3BZq4RYvk,"315 East Kawili Street #204, Hilo","{'lat': 19.7061614, 'lng': -155.0682212}",OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",,,,,4.9,8.0,,,,,,,,bakery,808 Sweet Shack,"[{'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']"
258,Starbucks,ChIJJVq7bRNLUnkR1_hijZQDOc0,"381 Makaala Street, Hilo","{'lat': 19.7006377, 'lng': -155.0608891}",OPERATIONAL,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",,,,2.0,4.3,126.0,,,,,,,,cafe,Starbucks,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20098:00\u202fPM']"
259,McDonald's,ChIJvUAjN21LUnkRhR_nV9rx9gg,"325 Makaala Street Walmart, Hilo","{'lat': 19.70026589999999, 'lng': -155.0618477}",OPERATIONAL,"['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",,,,1.0,3.8,92.0,,,,,,,,cafe,McDonald's,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0500'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200911:00\u202fPM']"
